145171;0;-1;-1;0;436686;6;102804;2
159729;0;-1;-1;0;356187;6;51402;1
145901;0;-1;-1;0;436686;6;102804;2
154761;0;-1;-1;0;356187;6;51402;1
133648;0;-1;-1;0;356187;6;51402;1
142829;0;-1;-1;0;356187;6;51402;1
146695;0;-1;-1;0;436686;6;102804;2
140310;0;-1;-1;0;356187;6;51402;1
138027;0;-1;-1;0;356187;6;51402;1
150830;0;-1;-1;0;356187;6;51402;1
138212;0;-1;-1;0;356187;6;51402;1
62527;0;-1;-1;0;436689;28;11572;2
132345;0;-1;-1;0;436686;6;102804;2
134404;0;-1;-1;0;436686;6;102804;2
59679;0;-1;-1;0;436689;24;11572;2
160017;0;-1;-1;0;356187;6;51402;1
133651;0;-1;-1;0;356187;6;51402;1
125996;0;-1;-1;0;436686;6;102804;2
151279;0;-1;-1;0;356187;6;51402;1
126183;0;-1;-1;0;356187;6;51402;1
154190;0;-1;-1;0;356187;6;51402;1
163043;0;-1;-1;0;356187;6;51402;1
120104;0;-1;-1;0;436686;6;102804;2
138796;0;-1;-1;0;356187;6;51402;1
146206;0;-1;-1;0;436686;6;102804;2
