99342;0;-1;-1;0;234525;3;1;1
2840;0;-1;-1;0;109830;7;389;2
104868;0;-1;-1;0;240051;3;1;1
302596;0;-1;-1;0;436688;1;45634;1
298638;0;-1;-1;0;436688;1;45634;1
321907;0;-1;-1;0;150324;1;2;1
106177;0;-1;-1;0;312839;3;1;1
330353;0;-1;-1;0;43658;1;1;1
76957;0;-1;-1;0;257774;3;1;1
330336;0;-1;-1;0;436684;2;8823;1
85414;0;-1;-1;0;266231;3;1;1
73579;0;-1;-1;0;436690;3;45634;1
87998;0;-1;-1;0;223181;3;1;1
298204;0;-1;-1;0;436684;2;8823;1
65312;0;-1;-1;0;436690;3;45634;1
86294;0;-1;-1;0;436690;3;45634;1
301287;0;-1;-1;0;129704;1;2;1
314859;0;-1;-1;0;292094;2;1;1
98713;0;-1;-1;0;436690;3;45634;1
102257;0;-1;-1;0;436690;3;45634;1
92193;0;-1;-1;0;43;3;11268;1
71125;0;-1;-1;0;206308;3;1;1
93287;0;-1;-1;0;314143;3;1;1
310342;0;-1;-1;0;436688;1;45634;1
89568;0;-1;-1;0;436690;3;45634;1
