-1;20;114084;-1;20;115915;1;123;1
-1;12;94865;-1;1;55277;1;1;1
-1;22;439446;-1;7;225420;1;1;1
-1;15;143206;-1;27;2140;1;3;1
-1;2;389568;-1;21;438841;1;45634;1
-1;16;299252;-1;7;211485;1;1;1
-1;25;435003;-1;24;437939;1;1;1
-1;25;433936;-1;23;436927;1;59;1
-1;12;76148;-1;1;51381;1;1;1
-1;26;62336;-1;25;434687;1;1;1
-1;23;437106;-1;25;433503;1;1;1
-1;7;276081;-1;10;27;1;2721;1
-1;3;296158;-1;15;146004;1;1;1
-1;13;317554;-1;21;436684;1;8823;1
-1;22;440351;-1;21;436690;1;45634;1
-1;21;437750;-1;19;290722;9235;1;1
-1;25;433569;-1;21;436685;1;3505;1
-1;14;22969;-1;11;138081;1;1;1
-1;13;319148;-1;21;436684;1;8823;1
-1;27;1038;-1;9;418670;1;1;1
-1;13;344394;-1;21;436684;1;8823;1
-1;17;298506;-1;18;292322;1;1;1
-1;20;117703;-1;15;136651;1;1;1
-1;1;51917;-1;12;79087;1;1;1
-1;10;13;-1;6;345352;46;1;1
