0;27;-1;-1;25;434521;5786;1;2
0;14;-1;-1;2;364295;45634;1;1
0;26;-1;-1;9;410120;5786;1;1
0;26;-1;-1;15;162940;5786;1;1
0;10;-1;-1;21;438914;45634;92;45634
0;26;-1;-1;7;164344;5786;1;1
0;11;-1;-1;7;199024;45634;1;1
0;26;-1;-1;7;187488;5786;1;1
0;1;-1;-1;13;332079;8823;1;1
0;27;-1;-1;24;437439;5786;1;2
0;26;-1;-1;4;299715;5786;1;1
0;12;-1;-1;11;118710;45634;1;1
0;26;-1;-1;20;116167;5786;188;188
0;27;-1;-1;26;58240;5786;1;2
0;26;-1;-1;27;1955;5786;4;4
0;20;-1;-1;19;290722;53438;1;1
0;26;-1;-1;21;436687;5786;5786;5786
0;27;-1;-1;23;436982;5786;50;72
0;26;-1;-1;15;162953;5786;1;1
0;12;-1;-1;14;3598;45634;1;1
0;15;-1;-1;7;199024;45634;1;1
0;27;-1;-1;28;306361;5786;1;2
0;11;-1;-1;7;244658;45634;1;1
0;1;-1;-1;21;436684;8823;8823;8823
0;15;-1;-1;6;291693;45634;1;1
