4770068;0;0;52
10402000;0;0;4
6666567;0;0;4
2429444;0;0;4
15660045;0;0;2
12117257;0;0;4
5159577;0;0;4
7831626;0;0;4
1932393;0;0;4
12521428;0;0;4
8592163;0;0;4
12877007;0;0;4
14756156;0;0;4
10910181;0;0;4
17842472;0;0;2
11428091;0;0;4
705394;0;0;92
9317225;0;0;4
8020744;0;0;4
17189995;0;0;2
17870699;0;0;2
150425;0;0;69
881273;0;0;48
5215451;0;0;165
7718300;0;0;4
7059440;0;0;4
360855;0;0;4
8275603;0;0;4
4742030;0;0;4
9074464;0;0;4
569301;0;0;4
17768425;0;0;2
9307663;0;0;4
15492196;0;0;2
1772740;0;0;4
6542580;0;0;108
9184324;0;0;4
15188644;0;0;2
14374205;0;0;4
11116716;0;0;4
9284943;0;0;4
12797567;0;0;4
13824923;0;0;4
13872298;0;0;4
5282619;0;0;4
3073466;0;0;10
6875260;0;0;17
5988012;0;0;33
12390691;0;0;4
4727203;0;0;50
13009207;0;0;4
1667461;0;0;6
13133955;0;0;4
13890479;0;0;4
6882911;0;0;4
2427126;0;0;84
10781118;0;0;4
7243765;0;0;4
533929;0;0;4
5354347;0;0;4
6149428;0;0;4
9359557;0;0;4
4697643;0;0;6
5288291;0;0;4
6426624;0;0;4
6470382;0;0;13
11830870;0;0;4
15610947;0;0;2
3233897;0;0;54
16036274;0;0;1
16558863;0;0;2
2350039;0;0;4
10408713;0;0;4
1789857;0;0;4
6053536;0;0;21
5522531;0;0;4
4863322;0;0;32
2759995;0;0;48
1341743;0;0;4
7085212;0;0;55
7487197;0;0;4
14350949;0;0;4
8752673;0;0;4
2196024;0;0;4
18072627;0;0;2
5466783;0;0;18
12879477;0;0;4
10428616;0;0;4
12710548;0;0;4
13413405;0;0;4
5614162;0;0;47
8691175;0;0;4
4347834;0;0;27
10311804;0;0;4
13979465;0;0;4
605657;0;0;44
16782185;0;0;4
15641534;0;0;2
6047804;0;0;66
9847281;0;0;4
13252680;0;0;4
4181538;0;0;52
2028519;0;0;55
13492592;0;0;4
5971394;0;0;119
8082054;0;0;4
8846322;0;0;4
665915;0;0;4
10842048;0;0;4
10188064;0;0;4
7751127;0;0;100
8160444;0;0;4
14370212;0;0;4
6334999;0;0;4
187667;0;0;587
3848910;0;0;42
11801781;0;0;4
13067144;0;0;4
4108725;0;0;17
14343528;0;0;4
16311748;0;0;1
9722886;0;0;4
4609575;0;0;4
10490781;0;0;4
1609561;0;0;4
163911;0;0;181
11096438;0;0;4
8222945;0;0;4
15805445;0;0;2
17144241;0;0;2
18070225;0;0;2
464196;0;0;59
11156978;0;0;4
9929943;0;0;4
3787987;0;0;4
6959571;0;0;89
18011996;0;0;2
12634308;0;0;4
7625485;0;0;39
260115;0;0;4
12653572;0;0;4
5207811;0;0;62
16676887;0;0;2
16854983;0;0;3
11542809;0;0;4
16864553;0;0;4
2278765;0;0;34
4919462;0;0;63
1337768;0;0;4
6387489;0;0;4
837861;0;0;4
7480716;0;0;36
5941575;0;0;4
5447435;0;0;35
17971496;0;0;2
7551135;0;0;42
13867674;0;0;4
474005;0;0;4
15774080;0;0;2
1079190;0;0;4
7449445;0;0;19
5250376;0;0;4
9799713;0;0;4
8437622;0;0;4
15180319;0;0;4
13587699;0;0;4
15397192;0;0;2
4598386;0;0;73
16053206;0;0;1
12853877;0;0;4
13114829;0;0;4
112849;0;0;165
18061687;0;0;2
11366587;0;0;4
16967832;0;0;2
1010568;0;0;85
18062339;0;0;2
9077796;0;0;4
5930029;0;0;28
9231307;0;0;4
5296484;0;0;4
15024217;0;0;4
16712022;0;0;4
11238058;0;0;4
10302852;0;0;4
16258389;0;0;1
8620393;0;0;4
5745397;0;0;46
6563594;0;0;80
14225672;0;0;4
15080914;0;0;4
14013038;0;0;4
9307247;0;0;4
6455498;0;0;4
4025532;0;0;4
14318765;0;0;4
1618068;0;0;6
9253923;0;0;4
492023;0;0;4
7502473;0;0;4
3682671;0;0;4
3438051;0;0;4
15871650;0;0;1
11575558;0;0;4
4635837;0;0;52
4245553;0;0;22
12586125;0;0;4
4273047;0;0;55
13323348;0;0;4
8347353;0;0;4
3335553;0;0;4
8451031;0;0;4
13202769;0;0;4
1622446;0;0;6
9520289;0;0;4
5080492;0;0;4
7712035;0;0;4
18140681;0;0;2
657088;0;0;4
14275628;0;0;4
3772424;0;0;35
15738001;0;0;2
18119865;0;0;2
13079670;0;0;4
3768370;0;0;4
3720268;0;0;4
8973307;0;0;4
13642765;0;0;4
2805391;0;0;4
17721657;0;0;2
10976438;0;0;4
14744389;0;0;4
10990907;0;0;4
8422959;0;0;4
16151146;0;0;1
15626743;0;0;2
12668511;0;0;4
143342;0;0;42
9730989;0;0;4
15823058;0;0;2
8490694;0;0;4
