210192;0;-1;211649;0;-1;2;2;2
40110;0;-1;39595;0;-1;2;2;1
270905;0;-1;290071;0;-1;2;2;2
166694;0;-1;173734;0;-1;2;2;2
14048;0;-1;35477;0;-1;2;2;1
229188;0;-1;212644;0;-1;2;2;2
238063;0;-1;221459;0;-1;2;2;2
237252;0;-1;244638;0;-1;2;2;2
45418;0;-1;46037;0;-1;2;2;1
217875;0;-1;187764;0;-1;2;2;2
238959;0;-1;232352;0;-1;2;2;2
10085;0;-1;19046;0;-1;2;2;1
190885;0;-1;221448;0;-1;2;2;2
55898;0;-1;53791;0;-1;2;2;1
261726;0;-1;252994;0;-1;2;2;2
31118;0;-1;21535;0;-1;2;2;1
231311;0;-1;191288;0;-1;2;2;2
277026;0;-1;284280;0;-1;2;2;2
231668;0;-1;211822;0;-1;2;2;2
224138;0;-1;216048;0;-1;2;2;2
288127;0;-1;247052;0;-1;2;2;2
246480;0;-1;275532;0;-1;2;2;2
273707;0;-1;249505;0;-1;2;2;2
203906;0;-1;244354;0;-1;2;2;2
185740;0;-1;171372;0;-1;2;2;2
