0;15;-1;97124;0;-1;45634;3;1
0;5;-1;205250;0;-1;125948;2;51402
0;5;-1;264744;0;-1;125948;2;51402
0;15;-1;73366;0;-1;45634;3;1
0;5;-1;281151;0;-1;125948;2;51402
0;5;-1;186272;0;-1;125948;2;11572
0;5;-1;219092;0;-1;125948;2;51402
0;5;-1;285037;0;-1;125948;2;51402
0;15;-1;70456;0;-1;45634;3;1
0;5;-1;186390;0;-1;125948;2;11572
0;5;-1;203702;0;-1;125948;2;51402
0;15;-1;82854;0;-1;45634;3;1
0;5;-1;183613;0;-1;125948;2;11572
0;10;-1;151351;0;-1;45634;6;2299
0;10;-1;141464;0;-1;45634;6;11268
0;10;-1;141735;0;-1;45634;6;2224
0;15;-1;67331;0;-1;45634;3;1
0;15;-1;65238;0;-1;45634;3;1
0;5;-1;174914;0;-1;125948;2;11572
0;5;-1;179504;0;-1;125948;2;11572
0;5;-1;238131;0;-1;125948;2;51402
0;5;-1;276806;0;-1;125948;2;51402
0;15;-1;68823;0;-1;45634;3;1
0;15;-1;88615;0;-1;45634;3;1
0;6;-1;123585;0;-1;51394;6;2
