203280;5;-1;205561;5;-1;1;1;1
274146;21;-1;264515;21;-1;1;1;1
218052;5;-1;238001;5;-1;1;1;1
207813;21;-1;232334;21;-1;1;1;1
164448;21;-1;165457;21;-1;1;1;1
178814;21;-1;178442;21;-1;1;1;1
226796;5;-1;202807;5;-1;1;1;1
95338;21;-1;93998;21;-1;1;1;1
124708;16;-1;137489;16;-1;1;1;1
163608;21;-1;137598;21;-1;1;1;1
171064;21;-1;170856;21;-1;1;1;1
141276;10;-1;144330;10;-1;1;1;1
36232;21;-1;29596;21;-1;1;1;1
234290;5;-1;240424;5;-1;1;1;1
111483;21;-1;116904;21;-1;1;1;1
183004;5;-1;165796;5;-1;1;1;1
265769;21;-1;200408;21;-1;1;1;1
179665;5;-1;165267;5;-1;1;1;1
124093;21;-1;121305;21;-1;1;1;1
242520;5;-1;213178;5;-1;1;1;1
109948;21;-1;109988;21;-1;1;1;1
25425;21;-1;23936;21;-1;1;1;1
228161;5;-1;217313;5;-1;1;1;1
83104;21;-1;106123;21;-1;1;1;1
254744;21;-1;217940;21;-1;1;1;1
