-1;0;205620;-1;0;436690;1;45634;1
-1;0;386532;-1;0;438841;1;45634;1
-1;0;36480;-1;0;436688;1;45634;1
-1;0;218206;-1;0;436690;1;45634;1
-1;0;30418;-1;0;436688;1;45634;1
-1;0;344872;-1;0;436690;1;45634;1
-1;0;368032;-1;0;438841;1;45634;1
-1;0;46234;-1;0;436688;1;45634;1
-1;0;305641;-1;0;436690;1;45634;1
-1;0;279482;-1;0;436690;1;45634;1
-1;0;404666;-1;0;438841;1;45634;1
-1;0;383791;-1;0;438841;1;45634;1
-1;0;278765;-1;0;436690;1;45634;1
-1;0;13498;-1;0;436688;1;45634;1
-1;0;218134;-1;0;436690;1;45634;1
-1;0;405583;-1;0;438841;1;45634;1
-1;0;393585;-1;0;438841;1;45634;1
-1;0;263298;-1;0;436690;1;45634;1
-1;0;291547;-1;0;436690;1;45634;1
-1;0;390232;-1;0;438841;1;45634;1
-1;0;212925;-1;0;436690;1;45634;1
-1;0;397512;-1;0;438841;1;45634;1
-1;0;243549;-1;0;436690;1;45634;1
-1;0;260710;-1;0;436690;1;45634;1
-1;0;378314;-1;0;438841;1;45634;1
