0;27;-1;-1;23;0;5786;3244;5453
0;14;-1;-1;2;0;45634;45634;45634
0;12;-1;-1;11;0;45634;45634;45634
0;15;-1;-1;10;0;45634;45634;45634
0;12;-1;-1;14;0;45634;45634;45634
0;26;-1;-1;7;0;5786;125948;34680
0;15;-1;-1;16;0;45634;45634;45634
0;27;-1;-1;21;0;5786;290291;5786
0;11;-1;-1;10;0;45634;45634;45634
0;26;-1;-1;15;0;5786;45634;45634
0;1;-1;-1;21;0;8823;290291;8823
0;20;-1;-1;19;0;53438;9235;53438
0;1;-1;-1;13;0;8823;8823;8823
0;26;-1;-1;9;0;5786;23144;23144
0;15;-1;-1;6;0;45634;51394;45626
0;27;-1;-1;24;0;5786;3004;5137
0;27;-1;-1;26;0;5786;5786;20224
0;11;-1;-1;16;0;45634;45634;45634
0;26;-1;-1;20;0;5786;53438;53438
0;11;-1;-1;6;0;45634;51394;45626
0;27;-1;-1;28;0;5786;3505;5786
0;26;-1;-1;21;0;5786;290291;5786
0;27;-1;-1;25;0;5786;2982;5023
0;26;-1;-1;4;0;5786;880;880
