189681;5;-1;231250;0;-1;1;2;1
203029;21;-1;192096;0;-1;1;2;1
228400;5;-1;192688;0;-1;1;2;1
203639;21;-1;240275;0;-1;1;2;1
203825;21;-1;276558;0;-1;1;2;1
171962;21;-1;178399;0;-1;1;2;1
244575;5;-1;237098;0;-1;1;2;1
141980;16;-1;143151;0;-1;1;6;1
23933;21;-1;45683;0;-1;1;2;1
40482;21;-1;44819;0;-1;1;2;1
153585;16;-1;129594;0;-1;1;6;1
174353;21;-1;186616;0;-1;1;2;1
71461;21;-1;66296;0;-1;1;3;1
151503;16;-1;123062;0;-1;1;6;1
65450;21;-1;104857;0;-1;1;3;1
265581;21;-1;224795;0;-1;1;2;1
228231;5;-1;218620;0;-1;1;2;1
275497;5;-1;256115;0;-1;1;2;1
14323;21;-1;39867;0;-1;1;2;1
131294;16;-1;157910;0;-1;1;6;1
226156;21;-1;245628;0;-1;1;2;1
125801;16;-1;159248;0;-1;1;6;1
115989;21;-1;112523;0;-1;1;2;1
167723;21;-1;167399;0;-1;1;2;1
224117;5;-1;218665;0;-1;1;2;1
