-1;5;356187;-1;0;0;51402;1049639;102804
-1;10;76;-1;0;0;2224;1049639;13344
-1;21;436687;-1;0;0;5786;1049639;181070
-1;5;357117;-1;0;0;11572;1049639;23144
-1;21;436685;-1;0;0;3505;1049639;22630
-1;21;436684;-1;0;0;8823;1049639;17646
-1;16;298945;-1;0;0;4123;1049639;24878
-1;21;436683;-1;0;0;11572;1049639;23144
-1;21;436688;-1;0;0;45634;1049639;136902
-1;5;363690;-1;0;0;51402;1049639;102804
-1;5;357990;-1;0;0;11572;1049639;23144
-1;21;436686;-1;0;0;102804;1049639;205608
-1;21;438841;-1;0;0;45634;1049639;91268
-1;21;436689;-1;0;0;11572;1049639;23144
-1;21;437750;-1;0;0;9235;1049639;18470
-1;10;43;-1;0;0;11268;1049639;67699
-1;16;292872;-1;0;0;5364;1049639;32324
-1;10;66;-1;0;0;1087;1049639;6612
-1;21;436690;-1;0;0;45634;1049639;275206
-1;10;31;-1;0;0;7639;1049639;46084
