-1;26;0;-1;25;0;5786;2982;5023
-1;25;0;-1;24;0;2982;3004;2727
-1;9;0;-1;15;0;23144;45634;182536
-1;27;0;-1;15;0;5786;45634;45634
-1;14;0;-1;11;0;45634;45634;45634
-1;4;0;-1;9;0;880;23144;3520
-1;18;0;-1;17;0;1;1;1
-1;8;0;-1;21;0;485;290291;485
-1;15;0;-1;20;0;45634;53438;459120
-1;3;0;-1;7;0;5786;125948;34680
-1;28;0;-1;26;0;3505;5786;5786
-1;4;0;-1;15;0;880;45634;7278
-1;24;0;-1;25;0;3004;2982;2727
-1;20;0;-1;20;0;53438;53438;1028914
-1;9;0;-1;7;0;23144;125948;138720
-1;15;0;-1;15;0;45634;45634;519992
-1;26;0;-1;26;0;5786;5786;20224
-1;11;0;-1;14;0;45634;45634;45634
-1;1;0;-1;12;0;8823;45634;8823
-1;17;0;-1;18;0;1;1;1
-1;8;0;-1;23;0;485;3244;429
-1;20;0;-1;9;0;53438;23144;213752
-1;3;0;-1;15;0;5786;45634;45634
-1;4;0;-1;20;0;880;53438;9134
-1;20;0;-1;15;0;53438;45634;459120
