-1;0;221290;-1;0;299028;1;3592;1
-1;0;344781;-1;0;299279;1;2301;1
-1;0;297766;-1;0;161704;1;2;1
-1;0;254186;-1;0;208552;1;1;1
-1;0;133476;-1;0;116211;2;37;1
-1;0;123270;-1;0;414424;2;1;1
-1;0;45576;-1;0;160688;1;2;1
-1;0;165266;-1;0;118834;1;2;1
-1;0;150428;-1;0;436687;2;5786;1
-1;0;113306;-1;0;117119;1;2;1
-1;0;108440;-1;0;57946;1;1;1
-1;0;141386;-1;0;117740;2;682;1
-1;0;114145;-1;0;188514;1;1;1
-1;0;192490;-1;0;310911;1;1;1
-1;0;348064;-1;0;437750;1;9235;1
-1;0;55126;-1;0;93765;1;1;1
-1;0;144623;-1;0;144624;2;2;1
-1;0;176701;-1;0;140317;1;2;1
-1;0;115565;-1;0;113369;1;1;1
-1;0;193882;-1;0;113449;1;357;1
-1;0;246352;-1;0;308721;1;2;1
-1;0;140521;-1;0;295529;2;1;1
-1;0;411315;-1;0;298105;1;1;1
-1;0;183448;-1;0;183449;1;1;1
-1;0;417212;-1;0;294356;1;1;1
