301114;12;-1;-1;0;0;1;1049639;3
82345;11;-1;-1;0;0;1;1049639;6
68623;14;-1;-1;0;0;1;1049639;2
307067;12;-1;-1;0;0;1;1049639;3
102336;14;-1;-1;0;0;1;1049639;2
77581;11;-1;-1;0;0;1;1049639;6
81305;14;-1;-1;0;0;1;1049639;2
68741;11;-1;-1;0;0;1;1049639;6
309557;12;-1;-1;0;0;1;1049639;3
329282;12;-1;-1;0;0;1;1049639;3
80086;11;-1;-1;0;0;1;1049639;6
66250;11;-1;-1;0;0;1;1049639;6
303224;12;-1;-1;0;0;1;1049639;3
296780;12;-1;-1;0;0;1;1049639;3
157124;10;-1;-1;0;0;1;1049639;1
87448;11;-1;-1;0;0;1;1049639;6
80633;14;-1;-1;0;0;1;1049639;2
308018;12;-1;-1;0;0;1;1049639;3
320215;12;-1;-1;0;0;1;1049639;3
100180;11;-1;-1;0;0;1;1049639;6
153495;10;-1;-1;0;0;1;1049639;1
372;26;-1;-1;0;0;1;1049639;31
91858;14;-1;-1;0;0;1;1049639;2
140452;10;-1;-1;0;0;1;1049639;1
96067;11;-1;-1;0;0;1;1049639;6
