103641;11;-1;63239;0;-1;1;33;1
60791;15;-1;82513;0;-1;6;3;1
59534;15;-1;71759;0;-1;7;3;1
82375;11;-1;60771;0;-1;1;62;1
99515;11;-1;62712;0;-1;1;24;1
83563;11;-1;60920;0;-1;1;24;1
88819;11;-1;61547;0;-1;1;42;1
108038;11;-1;63837;0;-1;1;40;1
79682;11;-1;60464;0;-1;1;36;1
95987;11;-1;62281;0;-1;1;43;1
74928;11;-1;59914;0;-1;1;30;1
96067;11;-1;62293;0;-1;1;34;1
77217;11;-1;60182;0;-1;1;43;1
59684;15;-1;72919;0;-1;6;3;1
79641;11;-1;60461;0;-1;1;76;1
77128;11;-1;60170;0;-1;1;24;1
70227;11;-1;59335;0;-1;1;39;1
220;28;-1;58763;0;-1;1;38;1
100278;11;-1;62800;0;-1;1;29;1
64055;11;-1;58301;0;-1;1;29;1
84242;11;-1;60996;0;-1;1;50;1
61291;21;-1;61542;0;-1;1;23;1
90385;11;-1;61767;0;-1;1;53;1
109302;11;-1;58244;0;-1;1;25;1
108373;11;-1;58091;0;-1;1;26;1
