291648;12;-1;-1;11;120065;1;1;1
330751;12;-1;-1;11;159168;1;1;1
67397;14;-1;-1;2;367851;1;1;1
66550;11;-1;-1;10;63;1;625;1
323711;12;-1;-1;11;152128;1;1;1
84944;11;-1;-1;6;298666;1;1;1
314612;12;-1;-1;11;143029;1;1;1
146375;10;-1;-1;21;438914;1;92;1
315087;12;-1;-1;11;143504;1;1;1
104513;11;-1;-1;10;6;1;468;1
314681;12;-1;-1;11;143098;1;1;1
107116;14;-1;-1;2;407570;1;1;1
120086;10;-1;-1;21;438914;1;92;1
87736;11;-1;-1;7;268553;1;1;1
298818;12;-1;-1;14;12123;1;1;1
329448;12;-1;-1;11;157865;1;1;1
315473;12;-1;-1;11;143890;1;1;1
137421;10;-1;-1;21;438914;1;92;1
75689;11;-1;-1;7;256506;1;1;1
60273;27;-1;-1;26;59429;1;1;1
297722;12;-1;-1;11;126139;1;1;1
326704;12;-1;-1;14;40009;1;1;1
104426;11;-1;-1;6;304767;1;1;1
297944;12;-1;-1;14;11249;1;1;1
139669;10;-1;-1;21;438914;1;92;1
